@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute action {0,1,2,3,4,5}

@data
5888,'2019/02/20 21:33:58:828',10,0.508605,0.000238,4
5889,'2019/02/20 21:33:58:838',10,0.508605,0.000238,4
5890,'2019/02/20 21:33:58:850',10,0.507426,0.000357,4
5891,'2019/02/20 21:33:58:861',10,0.507426,0.000357,4
5892,'2019/02/20 21:33:58:872',10,0.508605,0.000238,4
5893,'2019/02/20 21:33:58:882',10,0.508605,0.000238,4
5894,'2019/02/20 21:33:58:893',10,0.508557,0.001072,4
5895,'2019/02/20 21:33:58:905',10,0.508557,0.001072,4
5896,'2019/02/20 21:33:58:915',10,0.508557,0.001072,4
5897,'2019/02/20 21:33:58:930',10,0.508605,0.000238,4
5898,'2019/02/20 21:33:58:941',10,0.508605,0.000238,4
5899,'2019/02/20 21:33:58:952',10,0.508605,0.000238,4
5900,'2019/02/20 21:33:58:963',10,0.508605,0.000238,4
5901,'2019/02/20 21:33:58:974',10,0.50983,0.000121,4
5902,'2019/02/20 21:33:58:985',10,0.50983,0.000121,4
5903,'2019/02/20 21:33:58:996',10,0.50983,0.000121,4
5904,'2019/02/20 21:33:59:007',10,0.508605,0.000238,4
5905,'2019/02/20 21:33:59:018',10,0.508605,0.000238,4
5906,'2019/02/20 21:33:59:029',10,0.509885,-0.000608,4
5907,'2019/02/20 21:33:59:039',10,0.509885,-0.000608,4
5908,'2019/02/20 21:33:59:051',10,0.509885,-0.000608,4
5909,'2019/02/20 21:33:59:061',10,0.509885,-0.000608,4
5910,'2019/02/20 21:33:59:073',10,0.508605,0.000238,4
5911,'2019/02/20 21:33:59:084',10,0.509775,0.000941,4
5912,'2019/02/20 21:33:59:096',10,0.509775,0.000941,4
5913,'2019/02/20 21:33:59:106',10,0.50983,0.000121,4
5914,'2019/02/20 21:33:59:116',10,0.50983,0.000121,4
5915,'2019/02/20 21:33:59:128',10,0.508605,0.000238,4
5916,'2019/02/20 21:33:59:138',10,0.508605,0.000238,4
5917,'2019/02/20 21:33:59:150',10,0.509885,-0.000608,4
5918,'2019/02/20 21:33:59:161',10,0.509885,-0.000608,4
5919,'2019/02/20 21:33:59:172',10,0.50983,0.000121,4
5920,'2019/02/20 21:33:59:184',10,0.509885,-0.000608,4
5921,'2019/02/20 21:33:59:194',10,0.509885,-0.000608,4
5922,'2019/02/20 21:33:59:205',10,0.50983,0.000121,4
5923,'2019/02/20 21:33:59:216',10,0.50983,0.000121,4
5924,'2019/02/20 21:33:59:227',10,0.509775,0.000941,4
5925,'2019/02/20 21:33:59:238',10,0.509775,0.000941,4
5926,'2019/02/20 21:33:59:249',10,0.509775,0.000941,4
5927,'2019/02/20 21:33:59:262',10,0.509775,0.000941,4
5928,'2019/02/20 21:33:59:274',10,0.511109,0.000006,4
5929,'2019/02/20 21:33:59:285',10,0.50983,0.000121,4
5930,'2019/02/20 21:33:59:296',10,0.50983,0.000121,4
5931,'2019/02/20 21:33:59:307',10,0.509721,0.001863,4
5932,'2019/02/20 21:33:59:318',10,0.509721,0.001863,4
5933,'2019/02/20 21:33:59:329',10,0.509775,0.000941,4
5934,'2019/02/20 21:33:59:340',10,0.509775,0.000941,4
5935,'2019/02/20 21:33:59:351',10,0.511233,-0.001345,4
5936,'2019/02/20 21:33:59:363',10,0.511233,-0.001345,4
5937,'2019/02/20 21:33:59:373',10,0.511233,-0.001345,4
5938,'2019/02/20 21:33:59:385',10,0.511109,0.000006,4
5939,'2019/02/20 21:33:59:395',10,0.511109,0.000006,4
5940,'2019/02/20 21:33:59:407',10,0.511109,0.000006,4
5941,'2019/02/20 21:33:59:417',10,0.511109,0.000006,4
5942,'2019/02/20 21:33:59:428',10,0.510986,0.001718,4
5943,'2019/02/20 21:33:59:439',10,0.510986,0.001718,4
5944,'2019/02/20 21:33:59:450',10,0.509775,0.000941,4
5945,'2019/02/20 21:33:59:462',10,0.509775,0.000941,4
5946,'2019/02/20 21:33:59:472',10,0.509775,0.000941,4
5947,'2019/02/20 21:33:59:484',10,0.511109,0.000006,4
5948,'2019/02/20 21:33:59:494',10,0.511109,0.000006,4
5949,'2019/02/20 21:33:59:505',10,0.511047,0.000811,4
5950,'2019/02/20 21:33:59:516',10,0.511047,0.000811,4
5951,'2019/02/20 21:33:59:527',10,0.509775,0.000941,4
5952,'2019/02/20 21:33:59:538',10,0.509775,0.000941,4
5953,'2019/02/20 21:33:59:549',10,0.511047,0.000811,4
5954,'2019/02/20 21:33:59:561',10,0.511109,0.000006,4
5955,'2019/02/20 21:33:59:571',10,0.511109,0.000006,4
5956,'2019/02/20 21:33:59:583',10,0.511171,-0.00071,4
5957,'2019/02/20 21:33:59:597',10,0.511171,-0.00071,4
5958,'2019/02/20 21:33:59:608',10,0.511171,-0.00071,4
5959,'2019/02/20 21:33:59:618',10,0.511171,-0.00071,4
5960,'2019/02/20 21:33:59:630',10,0.511109,0.000006,4
5961,'2019/02/20 21:33:59:641',10,0.50983,0.000121,4
5962,'2019/02/20 21:33:59:651',10,0.50983,0.000121,4
5963,'2019/02/20 21:33:59:663',10,0.50983,0.000121,4
5964,'2019/02/20 21:33:59:673',10,0.50983,0.000121,4
5965,'2019/02/20 21:33:59:685',10,0.509885,-0.000608,4
5966,'2019/02/20 21:33:59:695',10,0.509885,-0.000608,4
5967,'2019/02/20 21:33:59:707',10,0.511109,0.000006,4
5968,'2019/02/20 21:33:59:717',10,0.511109,0.000006,4
5969,'2019/02/20 21:33:59:728',10,0.511047,0.000811,4
5970,'2019/02/20 21:33:59:740',10,0.511047,0.000811,4
5971,'2019/02/20 21:33:59:750',10,0.511047,0.000811,4
5972,'2019/02/20 21:33:59:762',10,0.50983,0.000121,4
5973,'2019/02/20 21:33:59:772',10,0.50983,0.000121,4
5974,'2019/02/20 21:33:59:784',10,0.511109,0.000006,4
5975,'2019/02/20 21:33:59:794',10,0.511109,0.000006,4
5976,'2019/02/20 21:33:59:806',10,0.511109,0.000006,4
5977,'2019/02/20 21:33:59:816',10,0.511109,0.000006,4
5978,'2019/02/20 21:33:59:828',10,0.511109,0.000006,4
5979,'2019/02/20 21:33:59:839',10,0.511047,0.000811,4
5980,'2019/02/20 21:33:59:850',10,0.511047,0.000811,4
5981,'2019/02/20 21:33:59:861',10,0.511047,0.000811,4
5982,'2019/02/20 21:33:59:871',10,0.511047,0.000811,4
5983,'2019/02/20 21:33:59:883',10,0.511109,0.000006,4
5984,'2019/02/20 21:33:59:893',10,0.511109,0.000006,4
5985,'2019/02/20 21:33:59:905',10,0.511171,-0.00071,4
5986,'2019/02/20 21:33:59:918',10,0.511171,-0.00071,4
5987,'2019/02/20 21:33:59:930',10,0.511109,0.000006,4
5988,'2019/02/20 21:33:59:941',10,0.511109,0.000006,4
5989,'2019/02/20 21:33:59:952',10,0.511109,0.000006,4
5990,'2019/02/20 21:33:59:963',10,0.511109,0.000006,4
5991,'2019/02/20 21:33:59:973',10,0.511109,0.000006,4
5992,'2019/02/20 21:33:59:985',10,0.511047,0.000811,4
5993,'2019/02/20 21:33:59:995',10,0.511047,0.000811,4
5994,'2019/02/20 21:34:00:007',10,0.511047,0.000811,4
5995,'2019/02/20 21:34:00:019',10,0.511109,0.000006,4
5996,'2019/02/20 21:34:00:029',10,0.511109,0.000006,4
5997,'2019/02/20 21:34:00:040',10,0.511109,0.000006,4
5998,'2019/02/20 21:34:00:051',10,0.511109,0.000006,4
5999,'2019/02/20 21:34:00:062',10,0.51252,-0.00081,4
6000,'2019/02/20 21:34:00:073',10,0.51252,-0.00081,4
6001,'2019/02/20 21:34:00:084',10,0.512451,-0.000107,4
6002,'2019/02/20 21:34:00:094',10,0.512451,-0.000107,4
6003,'2019/02/20 21:34:00:106',10,0.512382,0.000684,4
6004,'2019/02/20 21:34:00:117',10,0.512382,0.000684,4
6005,'2019/02/20 21:34:00:128',10,0.512382,0.000684,4
6006,'2019/02/20 21:34:00:139',10,0.512451,-0.000107,4
6007,'2019/02/20 21:34:00:150',10,0.512451,-0.000107,4
6008,'2019/02/20 21:34:00:161',10,0.510986,0.001718,4
6009,'2019/02/20 21:34:00:171',10,0.510986,0.001718,4
6010,'2019/02/20 21:34:00:183',10,0.510925,0.002738,4
6011,'2019/02/20 21:34:00:193',10,0.510925,0.002738,4
6012,'2019/02/20 21:34:00:205',10,0.512246,0.002577,4
6013,'2019/02/20 21:34:00:216',10,0.510925,0.002738,4
6014,'2019/02/20 21:34:00:227',10,0.510925,0.002738,4
6015,'2019/02/20 21:34:00:238',10,0.509721,0.001863,4
6016,'2019/02/20 21:34:00:252',10,0.509721,0.001863,4
6017,'2019/02/20 21:34:00:264',10,0.50994,-0.001255,4
6018,'2019/02/20 21:34:00:273',10,0.50994,-0.001255,4
6019,'2019/02/20 21:34:00:285',10,0.511295,-0.001909,4
6020,'2019/02/20 21:34:00:296',10,0.512728,-0.002481,4
6021,'2019/02/20 21:34:00:307',10,0.512728,-0.002481,4
6022,'2019/02/20 21:34:00:318',10,0.512658,-0.001989,4
6023,'2019/02/20 21:34:00:329',10,0.512658,-0.001989,4
6024,'2019/02/20 21:34:00:340',10,0.51394,-0.000908,4
6025,'2019/02/20 21:34:00:350',10,0.51394,-0.000908,4
6026,'2019/02/20 21:34:00:362',10,0.513789,0.000559,4
6027,'2019/02/20 21:34:00:373',10,0.513789,0.000559,4
6028,'2019/02/20 21:34:00:384',10,0.513789,0.000559,4
6029,'2019/02/20 21:34:00:395',10,0.513789,0.000559,4
6030,'2019/02/20 21:34:00:406',10,0.513789,0.000559,4
6031,'2019/02/20 21:34:00:417',10,0.513789,0.000559,4
6032,'2019/02/20 21:34:00:428',10,0.513789,0.000559,4
6033,'2019/02/20 21:34:00:439',10,0.512314,0.001575,4
6034,'2019/02/20 21:34:00:449',10,0.512314,0.001575,4
6035,'2019/02/20 21:34:00:461',10,0.512314,0.001575,4
6036,'2019/02/20 21:34:00:471',10,0.512314,0.001575,4
6037,'2019/02/20 21:34:00:483',10,0.510986,0.001718,4
6038,'2019/02/20 21:34:00:494',10,0.509775,0.000941,4
6039,'2019/02/20 21:34:00:505',10,0.509775,0.000941,4
6040,'2019/02/20 21:34:00:516',10,0.509775,0.000941,4
6041,'2019/02/20 21:34:00:526',10,0.509775,0.000941,4
6042,'2019/02/20 21:34:00:538',10,0.509775,0.000941,4
6043,'2019/02/20 21:34:00:548',10,0.509775,0.000941,4
6044,'2019/02/20 21:34:00:560',10,0.511109,0.000006,4
6045,'2019/02/20 21:34:00:571',10,0.511109,0.000006,4
6046,'2019/02/20 21:34:00:585',10,0.509775,0.000941,4
6047,'2019/02/20 21:34:00:596',10,0.509666,0.002902,4
6048,'2019/02/20 21:34:00:607',10,0.509666,0.002902,4
6049,'2019/02/20 21:34:00:618',10,0.508557,0.001072,4
6050,'2019/02/20 21:34:00:628',10,0.508557,0.001072,4
6051,'2019/02/20 21:34:00:640',10,0.508702,-0.001162,4
6052,'2019/02/20 21:34:00:651',10,0.508702,-0.001162,4
6053,'2019/02/20 21:34:00:662',10,0.510107,-0.002792,4
6054,'2019/02/20 21:34:00:674',10,0.511358,-0.002411,4
6055,'2019/02/20 21:34:00:684',10,0.511358,-0.002411,4
6056,'2019/02/20 21:34:00:695',10,0.511109,0.000006,4
6057,'2019/02/20 21:34:00:706',10,0.511109,0.000006,4
6058,'2019/02/20 21:34:00:720',10,0.510986,0.001718,4
6059,'2019/02/20 21:34:00:728',10,0.510986,0.001718,4
6060,'2019/02/20 21:34:00:739',10,0.512451,-0.000107,4
6061,'2019/02/20 21:34:00:749',10,0.512451,-0.000107,4
6062,'2019/02/20 21:34:00:761',10,0.512589,-0.001434,4
6063,'2019/02/20 21:34:00:772',10,0.511109,0.000006,4
6064,'2019/02/20 21:34:00:783',10,0.511109,0.000006,4
6065,'2019/02/20 21:34:00:794',10,0.511109,0.000006,4
6066,'2019/02/20 21:34:00:805',10,0.511109,0.000006,4
6067,'2019/02/20 21:34:00:816',10,0.509775,0.000941,4
6068,'2019/02/20 21:34:00:826',10,0.509775,0.000941,4
6069,'2019/02/20 21:34:00:838',10,0.50983,0.000121,4
6070,'2019/02/20 21:34:00:850',10,0.50983,0.000121,4
6071,'2019/02/20 21:34:00:860',10,0.508654,-0.000504,4
6072,'2019/02/20 21:34:00:872',10,0.508702,-0.001162,4
6073,'2019/02/20 21:34:00:882',10,0.508702,-0.001162,4
6074,'2019/02/20 21:34:00:893',10,0.506213,0.002316,4
6075,'2019/02/20 21:34:00:907',10,0.506213,0.002316,4
6076,'2019/02/20 21:34:00:918',10,0.506143,0.004643,4
6077,'2019/02/20 21:34:00:929',10,0.506143,0.004643,4
6078,'2019/02/20 21:34:00:940',10,0.506282,0.000478,4
6079,'2019/02/20 21:34:00:952',10,0.506282,0.000478,4
6080,'2019/02/20 21:34:00:962',10,0.506282,0.000478,4
6081,'2019/02/20 21:34:00:974',10,0.505194,-0.000181,4
6082,'2019/02/20 21:34:00:984',10,0.505194,-0.000181,4
6083,'2019/02/20 21:34:00:995',10,0.504109,-0.000776,4
6084,'2019/02/20 21:34:01:006',10,0.504109,-0.000776,4
6085,'2019/02/20 21:34:01:017',10,0.504087,-0.000069,4
6086,'2019/02/20 21:34:01:028',10,0.504087,-0.000069,4
6087,'2019/02/20 21:34:01:039',10,0.504045,0.001623,4
6088,'2019/02/20 21:34:01:051',10,0.504066,0.000727,4
6089,'2019/02/20 21:34:01:061',10,0.504066,0.000727,4
6090,'2019/02/20 21:34:01:072',10,0.504066,0.000727,4
6091,'2019/02/20 21:34:01:083',10,0.504066,0.000727,4
6092,'2019/02/20 21:34:01:094',10,0.502988,0.000044,4
6093,'2019/02/20 21:34:01:105',10,0.502988,0.000044,4
6094,'2019/02/20 21:34:01:116',10,0.503002,-0.000676,4
6095,'2019/02/20 21:34:01:126',10,0.503002,-0.000676,4
6096,'2019/02/20 21:34:01:138',10,0.504109,-0.000776,4
6097,'2019/02/20 21:34:01:148',10,0.504109,-0.000776,4
6098,'2019/02/20 21:34:01:160',10,0.502974,0.000854,4
6099,'2019/02/20 21:34:01:171',10,0.502974,0.000854,4
6100,'2019/02/20 21:34:01:181',10,0.502974,0.000854,4
6101,'2019/02/20 21:34:01:193',10,0.502988,0.000044,4
6102,'2019/02/20 21:34:01:203',10,0.502988,0.000044,4
6103,'2019/02/20 21:34:01:215',10,0.501884,0.00016,4
6104,'2019/02/20 21:34:01:225',10,0.501884,0.00016,4
6105,'2019/02/20 21:34:01:240',10,0.501884,0.00016,4
6106,'2019/02/20 21:34:01:251',10,0.501884,0.00016,4
6107,'2019/02/20 21:34:01:262',10,0.501884,0.00016,4
6108,'2019/02/20 21:34:01:273',10,0.501884,0.00016,4
6109,'2019/02/20 21:34:01:284',10,0.501884,0.00016,4
6110,'2019/02/20 21:34:01:295',10,0.500767,0.001117,4
6111,'2019/02/20 21:34:01:305',10,0.500767,0.001117,4
6112,'2019/02/20 21:34:01:317',10,0.500766,0.000277,4
6113,'2019/02/20 21:34:01:327',10,0.500766,0.000277,4
6114,'2019/02/20 21:34:01:339',10,0.500767,0.001117,4
6115,'2019/02/20 21:34:01:351',10,0.499638,0.002214,4
6116,'2019/02/20 21:34:01:360',10,0.499638,0.002214,4
6117,'2019/02/20 21:34:01:372',10,0.499629,0.001252,4
6118,'2019/02/20 21:34:01:383',10,0.499629,0.001252,4
6119,'2019/02/20 21:34:01:394',10,0.49962,0.000397,4
6120,'2019/02/20 21:34:01:405',10,0.49962,0.000397,4
6121,'2019/02/20 21:34:01:415',10,0.498414,-0.000254,4
6122,'2019/02/20 21:34:01:426',10,0.498414,-0.000254,4
6123,'2019/02/20 21:34:01:437',10,0.498414,-0.000254,4
6124,'2019/02/20 21:34:01:449',10,0.498469,0.002368,4
6125,'2019/02/20 21:34:01:459',10,0.498469,0.002368,4
6126,'2019/02/20 21:34:01:471',10,0.497219,0.001529,4
6127,'2019/02/20 21:34:01:482',10,0.497219,0.001529,4
6128,'2019/02/20 21:34:01:493',10,0.497219,0.001529,4
6129,'2019/02/20 21:34:01:503',10,0.497219,0.001529,4
6130,'2019/02/20 21:34:01:515',10,0.497191,0.000643,4
6131,'2019/02/20 21:34:01:525',10,0.497191,0.000643,4
6132,'2019/02/20 21:34:01:536',10,0.498376,-0.00155,4
6133,'2019/02/20 21:34:01:548',10,0.498376,-0.00155,4
6134,'2019/02/20 21:34:01:558',10,0.498376,-0.00155,4
6135,'2019/02/20 21:34:01:573',10,0.498433,0.000519,4
6136,'2019/02/20 21:34:01:583',10,0.498433,0.000519,4
6137,'2019/02/20 21:34:01:594',10,0.497191,0.000643,4
6138,'2019/02/20 21:34:01:605',10,0.497191,0.000643,4
6139,'2019/02/20 21:34:01:617',10,0.495878,0.000769,4
6140,'2019/02/20 21:34:01:627',10,0.494527,0.001815,4
6141,'2019/02/20 21:34:01:638',10,0.494527,0.001815,4
6142,'2019/02/20 21:34:01:649',10,0.493032,0.001963,4
6143,'2019/02/20 21:34:01:660',10,0.493032,0.001963,4
6144,'2019/02/20 21:34:01:671',10,0.493032,0.001963,4
6145,'2019/02/20 21:34:01:682',10,0.493032,0.001963,4
6146,'2019/02/20 21:34:01:693',10,0.49156,0.004386,4
6147,'2019/02/20 21:34:01:703',10,0.49156,0.004386,4
6148,'2019/02/20 21:34:01:714',10,0.489907,0.005957,4
6149,'2019/02/20 21:34:01:727',10,0.488116,0.007755,4
6150,'2019/02/20 21:34:01:737',10,0.488116,0.007755,4
6151,'2019/02/20 21:34:01:749',10,0.487906,0.004776,4
6152,'2019/02/20 21:34:01:758',10,0.487906,0.004776,4
6153,'2019/02/20 21:34:01:770',10,0.491257,0.000317,4
6154,'2019/02/20 21:34:01:780',10,0.491257,0.000317,4
6155,'2019/02/20 21:34:01:792',10,0.4911,-0.001099,4
6156,'2019/02/20 21:34:01:802',10,0.4911,-0.001099,4
6157,'2019/02/20 21:34:01:814',10,0.491334,0.001162,4
6158,'2019/02/20 21:34:01:826',10,0.487906,0.004776,4
6159,'2019/02/20 21:34:01:835',10,0.487906,0.004776,4
6160,'2019/02/20 21:34:01:847',10,0.487906,0.004776,4
6161,'2019/02/20 21:34:01:857',10,0.487906,0.004776,4
6162,'2019/02/20 21:34:01:869',10,0.487693,0.002421,4
6163,'2019/02/20 21:34:01:880',10,0.487693,0.002421,4
6164,'2019/02/20 21:34:01:894',10,0.487474,0.000561,4
6165,'2019/02/20 21:34:01:905',10,0.487693,0.002421,4
6166,'2019/02/20 21:34:01:915',10,0.487693,0.002421,4
6167,'2019/02/20 21:34:01:927',10,0.487693,0.002421,4
6168,'2019/02/20 21:34:01:938',10,0.487693,0.002421,4
6169,'2019/02/20 21:34:01:949',10,0.487584,0.001436,4
6170,'2019/02/20 21:34:01:960',10,0.487584,0.001436,4
6171,'2019/02/20 21:34:01:971',10,0.487584,0.001436,4
6172,'2019/02/20 21:34:01:982',10,0.487584,0.001436,4
6173,'2019/02/20 21:34:01:993',10,0.487363,-0.000217,4
6174,'2019/02/20 21:34:02:005',10,0.487474,0.000561,4
6175,'2019/02/20 21:34:02:015',10,0.487474,0.000561,4
6176,'2019/02/20 21:34:02:026',10,0.487584,0.001436,4
6177,'2019/02/20 21:34:02:037',10,0.487584,0.001436,4
6178,'2019/02/20 21:34:02:048',10,0.485795,0.004976,4
6179,'2019/02/20 21:34:02:059',10,0.485795,0.004976,4
6180,'2019/02/20 21:34:02:070',10,0.487693,0.002421,4
6181,'2019/02/20 21:34:02:080',10,0.487693,0.002421,4
6182,'2019/02/20 21:34:02:092',10,0.489455,0.000438,4
6183,'2019/02/20 21:34:02:104',10,0.487693,0.002421,4
6184,'2019/02/20 21:34:02:114',10,0.487693,0.002421,4
6185,'2019/02/20 21:34:02:125',10,0.483599,0.006632,4
6186,'2019/02/20 21:34:02:136',10,0.483599,0.006632,4
6187,'2019/02/20 21:34:02:147',10,0.485795,0.004976,4
6188,'2019/02/20 21:34:02:158',10,0.485795,0.004976,4
6189,'2019/02/20 21:34:02:170',10,0.483309,0.003888,4
6190,'2019/02/20 21:34:02:180',10,0.483309,0.003888,4
6191,'2019/02/20 21:34:02:192',10,0.48567,0.003707,4
6192,'2019/02/20 21:34:02:203',10,0.487584,0.001436,4
6193,'2019/02/20 21:34:02:213',10,0.487584,0.001436,4
6194,'2019/02/20 21:34:02:228',10,0.487584,0.001436,4
6195,'2019/02/20 21:34:02:238',10,0.487584,0.001436,4
6196,'2019/02/20 21:34:02:249',10,0.487584,0.001436,4
6197,'2019/02/20 21:34:02:260',10,0.487584,0.001436,4
6198,'2019/02/20 21:34:02:271',10,0.487906,0.004776,4
6199,'2019/02/20 21:34:02:283',10,0.488012,0.006178,4
6200,'2019/02/20 21:34:02:293',10,0.488012,0.006178,4
6201,'2019/02/20 21:34:02:305',10,0.489729,0.003354,4
6202,'2019/02/20 21:34:02:315',10,0.489729,0.003354,4
6203,'2019/02/20 21:34:02:327',10,0.487906,0.004776,4
6204,'2019/02/20 21:34:02:337',10,0.487906,0.004776,4
6205,'2019/02/20 21:34:02:348',10,0.489729,0.003354,4
6206,'2019/02/20 21:34:02:359',10,0.489729,0.003354,4
6207,'2019/02/20 21:34:02:371',10,0.494325,-0.001284,4
6208,'2019/02/20 21:34:02:382',10,0.492843,-0.000538,4
6209,'2019/02/20 21:34:02:393',10,0.492843,-0.000538,4
6210,'2019/02/20 21:34:02:404',10,0.494477,0.000898,4
6211,'2019/02/20 21:34:02:414',10,0.494477,0.000898,4
6212,'2019/02/20 21:34:02:425',10,0.494672,0.005317,4
6213,'2019/02/20 21:34:02:436',10,0.494672,0.005317,4
6214,'2019/02/20 21:34:02:447',10,0.494624,0.00401,4
6215,'2019/02/20 21:34:02:458',10,0.494624,0.00401,4
6216,'2019/02/20 21:34:02:470',10,0.497191,0.000643,4
6217,'2019/02/20 21:34:02:481',10,0.497219,0.001529,4
6218,'2019/02/20 21:34:02:492',10,0.497219,0.001529,4
6219,'2019/02/20 21:34:02:503',10,0.497273,0.003646,4
6220,'2019/02/20 21:34:02:513',10,0.497273,0.003646,4
6221,'2019/02/20 21:34:02:524',10,0.497246,0.002525,4
6222,'2019/02/20 21:34:02:535',10,0.497246,0.002525,4
6223,'2019/02/20 21:34:02:547',10,0.497246,0.002525,4
6224,'2019/02/20 21:34:02:560',10,0.497246,0.002525,4
6225,'2019/02/20 21:34:02:571',10,0.498451,0.001389,4
6226,'2019/02/20 21:34:02:582',10,0.499638,0.002214,4
6227,'2019/02/20 21:34:02:593',10,0.499638,0.002214,4
6228,'2019/02/20 21:34:02:605',10,0.498503,0.004709,4
6229,'2019/02/20 21:34:02:614',10,0.498503,0.004709,4
6230,'2019/02/20 21:34:02:626',10,0.498503,0.004709,4
6231,'2019/02/20 21:34:02:636',10,0.498503,0.004709,4
6232,'2019/02/20 21:34:02:648',10,0.500764,-0.000468,4
6233,'2019/02/20 21:34:02:660',10,0.500761,-0.001719,4
6234,'2019/02/20 21:34:02:670',10,0.500761,-0.001719,4
6235,'2019/02/20 21:34:02:681',10,0.49959,-0.001635,4
6236,'2019/02/20 21:34:02:691',10,0.49959,-0.001635,4
6237,'2019/02/20 21:34:02:703',10,0.498433,0.000519,4
6238,'2019/02/20 21:34:02:713',10,0.498433,0.000519,4
6239,'2019/02/20 21:34:02:725',10,0.497299,0.004908,4
6240,'2019/02/20 21:34:02:736',10,0.497299,0.004908,4
6241,'2019/02/20 21:34:02:746',10,0.498503,0.004709,4
6242,'2019/02/20 21:34:02:757',10,0.498503,0.004709,4
6243,'2019/02/20 21:34:02:768',10,0.497299,0.004908,4
6244,'2019/02/20 21:34:02:780',10,0.498469,0.002368,4
6245,'2019/02/20 21:34:02:790',10,0.498469,0.002368,4
6246,'2019/02/20 21:34:02:802',10,0.49962,0.000397,4
6247,'2019/02/20 21:34:02:812',10,0.49962,0.000397,4
6248,'2019/02/20 21:34:02:823',10,0.501898,-0.001224,4
6249,'2019/02/20 21:34:02:834',10,0.501898,-0.001224,4
6250,'2019/02/20 21:34:02:845',10,0.502974,0.000854,4
6251,'2019/02/20 21:34:02:856',10,0.502974,0.000854,4
6252,'2019/02/20 21:34:02:867',10,0.500769,0.005667,4
6253,'2019/02/20 21:34:02:881',10,0.500769,0.007181,4
6254,'2019/02/20 21:34:02:892',10,0.500769,0.007181,4
6255,'2019/02/20 21:34:02:903',10,0.500769,0.005667,4
6256,'2019/02/20 21:34:02:913',10,0.500769,0.005667,4
6257,'2019/02/20 21:34:02:925',10,0.500768,0.003125,4
6258,'2019/02/20 21:34:02:935',10,0.500768,0.003125,4
6259,'2019/02/20 21:34:02:947',10,0.500766,0.000277,4
6260,'2019/02/20 21:34:02:958',10,0.501884,0.00016,4
6261,'2019/02/20 21:34:02:969',10,0.501884,0.00016,4
6262,'2019/02/20 21:34:02:980',10,0.500768,0.004322,4
6263,'2019/02/20 21:34:02:990',10,0.500768,0.004322,4
6264,'2019/02/20 21:34:03:002',10,0.499671,0.007424,4
6265,'2019/02/20 21:34:03:012',10,0.499671,0.007424,4
6266,'2019/02/20 21:34:03:024',10,0.499663,0.005883,4
6267,'2019/02/20 21:34:03:035',10,0.499663,0.005883,4
6268,'2019/02/20 21:34:03:045',10,0.500768,0.004322,4
6269,'2019/02/20 21:34:03:057',10,0.499655,0.004514,4
6270,'2019/02/20 21:34:03:068',10,0.499655,0.004514,4
6271,'2019/02/20 21:34:03:079',10,0.500768,0.003125,4
6272,'2019/02/20 21:34:03:089',10,0.500768,0.003125,4
6273,'2019/02/20 21:34:03:101',10,0.501878,0.000985,4
6274,'2019/02/20 21:34:03:111',10,0.501878,0.000985,4
6275,'2019/02/20 21:34:03:123',10,0.501904,-0.001802,4
6276,'2019/02/20 21:34:03:134',10,0.501904,-0.001802,4
6277,'2019/02/20 21:34:03:144',10,0.501878,0.000985,4
6278,'2019/02/20 21:34:03:156',10,0.500767,0.002062,4
6279,'2019/02/20 21:34:03:167',10,0.500767,0.002062,4
6280,'2019/02/20 21:34:03:178',10,0.500767,0.002062,4
6281,'2019/02/20 21:34:03:188',10,0.500767,0.002062,4
6282,'2019/02/20 21:34:03:200',10,0.501878,0.000985,4
6283,'2019/02/20 21:34:03:213',10,0.501878,0.000985,4
6284,'2019/02/20 21:34:03:225',10,0.501891,-0.000573,4
6285,'2019/02/20 21:34:03:236',10,0.502988,0.000044,4
6286,'2019/02/20 21:34:03:247',10,0.502988,0.000044,4
6287,'2019/02/20 21:34:03:258',10,0.501864,0.002958,4
6288,'2019/02/20 21:34:03:269',10,0.501864,0.002958,4
6289,'2019/02/20 21:34:03:280',10,0.501871,0.001913,4
6290,'2019/02/20 21:34:03:290',10,0.501871,0.001913,4
6291,'2019/02/20 21:34:03:302',10,0.501878,0.000985,4
6292,'2019/02/20 21:34:03:312',10,0.501878,0.000985,4
6293,'2019/02/20 21:34:03:324',10,0.500764,-0.000468,4
6294,'2019/02/20 21:34:03:335',10,0.500763,-0.001131,4
6295,'2019/02/20 21:34:03:345',10,0.500763,-0.001131,4
6296,'2019/02/20 21:34:03:357',10,0.499638,0.002214,4
6297,'2019/02/20 21:34:03:368',10,0.499638,0.002214,4
6298,'2019/02/20 21:34:03:379',10,0.499647,0.003296,4
6299,'2019/02/20 21:34:03:389',10,0.499647,0.003296,4
6300,'2019/02/20 21:34:03:401',10,0.49962,0.000397,4
6301,'2019/02/20 21:34:03:411',10,0.49962,0.000397,4
6302,'2019/02/20 21:34:03:423',10,0.49962,0.000397,4
6303,'2019/02/20 21:34:03:434',10,0.4996,-0.001036,4
